2016-10-09 13:00:00	23.7	78	1.6	850.2
2016-10-09 14:00:00	22.8	84	1	835
2016-10-09 15:00:00	22.8	86	0.5	828.2
2016-10-09 16:00:00	22.8	85	0.6	828
2016-10-09 17:00:00	22.3	83	0.9	851.5
2016-10-09 18:00:00	22.2	85	1	896.2
2016-10-09 19:00:00	22.1	85	0.3	895.8
2016-10-09 20:00:00	22.2	84	0.8	889.2
2016-10-09 21:00:00	22.1	85	1.2	880.7
2016-10-09 22:00:00	21.9	84	1.6	819.7
2016-10-09 23:00:00	22	84	1.2	793.9
2016-10-10 00:00:00	22	84	0.5	750.9
2016-10-10 01:00:00	22.4	83	1.1	706.4
2016-10-10 02:00:00	22	84	0.1	690
2016-10-10 03:00:00	22	86	1.1	656
2016-10-10 04:00:00	21.9	87	0.4	650.4
2016-10-10 05:00:00	22.1	89	0.1	654.8
2016-10-10 06:00:00	22.2	88	0.2	676.5
2016-10-10 07:00:00	22.5	89	1.4	688.1
2016-10-10 08:00:00	23	89	0	727.4
2016-10-10 09:00:00	23.2	84	0.2	787.6
2016-10-10 10:00:00	23.1	85	0	824.1
2016-10-10 11:00:00	23.1	85	0.2	860.9
2016-10-10 12:00:00	23.4	85	0.6	869.8
2016-10-10 13:00:00	23.4	84	1	864
2016-10-10 14:00:00	23.5	85	0.9	871.3
2016-10-10 15:00:00	23.5	86	1.3	874.2
2016-10-10 16:00:00	23.4	88	1	878.7
2016-10-10 17:00:00	23.4	89	1.2	910.5
2016-10-10 18:00:00	23.3	89	1.2	939.2
2016-10-10 19:00:00	23.2	89	0.9	935.1
2016-10-10 20:00:00	23.1	89	0.5	929.5
2016-10-10 21:00:00	23.2	89	0.5	905.2
2016-10-10 22:00:00	23.2	89	0.9	868.7
2016-10-10 23:00:00	23.4	89	0	816.1
2016-10-11 00:00:00	23.6	90	0	761.1
2016-10-11 01:00:00	23.3	90	0.5	710.7
2016-10-11 02:00:00	23.2	87	0.1	682
2016-10-11 03:00:00	23.3	88	0.3	663.2
2016-10-11 04:00:00	23.4	87	0.7	669.7
2016-10-11 05:00:00	23.4	88	0.8	670.2
2016-10-11 06:00:00	23.5	88	0.2	703.2
2016-10-11 07:00:00	23.7	91	0	758.9
2016-10-11 08:00:00	24.1	90	0.5	900.4
2016-10-11 09:00:00	24.8	93	0	1058
2016-10-11 10:00:00	26.2	82	0.8	1101.3
2016-10-11 11:00:00	27.5	75	3.3	1153
2016-10-11 12:00:00	27.5	72	3	1135.7
2016-10-11 13:00:00	27.1	72	3.1	1088
2016-10-11 14:00:00	26.8	73	3.7	1141.8
2016-10-11 15:00:00	26.4	75	3.9	1135.4
2016-10-11 16:00:00	26.7	75	3.8	1141.1
2016-10-11 17:00:00	26	77	3	1136.2
2016-10-11 18:00:00	25	78	3.9	1126.2
2016-10-11 19:00:00	25	75	3.6	1096.6
2016-10-11 20:00:00	24.8	75	3.2	1045.3
2016-10-11 21:00:00	24.5	77	3.2	1002.4
2016-10-11 22:00:00	24.8	75	3	930.8
2016-10-11 23:00:00	24.7	74	2.3	888.5
2016-10-12 00:00:00	24.6	73	2.1	823.3
2016-10-12 01:00:00	24.2	75	1.6	769.9
2016-10-12 02:00:00	24.1	76	3.1	742.2
2016-10-12 03:00:00	24.4	76	2.5	718.5
2016-10-12 04:00:00	24.1	79	1.2	719.4
2016-10-12 05:00:00	24	79	1.6	719.3
2016-10-12 06:00:00	23.9	80	1.7	748.8
2016-10-12 07:00:00	24.2	79	1.2	811.8
2016-10-12 08:00:00	24.3	77	2.4	960.4
2016-10-12 09:00:00	24.1	79	1.6	1059.6
2016-10-12 10:00:00	24.3	87	1.4	1101.1
2016-10-12 11:00:00	24.3	86	1.6	1127.9
2016-10-12 12:00:00	24.4	86	0.8	1104.8
2016-10-12 13:00:00	24.2	88	1.7	1059.8
2016-10-12 14:00:00	24.3	83	3.3	1108.7
2016-10-12 15:00:00	23.8	86	1	1108.4
2016-10-12 16:00:00	24.3	81	3.5	1098.9
2016-10-12 17:00:00	24.3	78	3.2	1095.7
2016-10-12 18:00:00	24	81	3	1097.2
2016-10-12 19:00:00	23.8	81	1	1080.9
2016-10-12 20:00:00	23.2	85	0.5	1041.4
2016-10-12 21:00:00	23.2	89	1.2	1005.4
2016-10-12 22:00:00	23.3	88	2.3	938.5
2016-10-12 23:00:00	23.9	86	2.3	884.5
2016-10-13 00:00:00	23.7	82	2.8	823.7
2016-10-13 01:00:00	23.9	80	2.5	772.6
2016-10-13 02:00:00	24.1	81	1.4	738.9
2016-10-13 03:00:00	23.9	83	1.8	735.4
2016-10-13 04:00:00	23.6	82	2.1	717.3
2016-10-13 05:00:00	23.3	84	1.7	722.1
2016-10-13 06:00:00	23.7	83	1.8	743.2
2016-10-13 07:00:00	23.8	81	2	786.4
2016-10-13 08:00:00	24.7	76	2.5	899.8
2016-10-13 09:00:00	25.4	73	3.5	1039.8
2016-10-13 10:00:00	25.5	72	2.8	1082.6
2016-10-13 11:00:00	25.9	71	3.2	1114.8
2016-10-13 12:00:00	25	75	3.5	1093.5
2016-10-13 13:00:00	25.1	77	2.7	1057.3
2016-10-13 14:00:00	25.4	74	4.2	1109
2016-10-13 15:00:00	25	74	3.3	1103.9
2016-10-13 16:00:00	24.9	77	2.6	1096.5
2016-10-13 17:00:00	25.2	75	2.2	1098.9
2016-10-13 18:00:00	25	75	2.7	1094.1
2016-10-13 19:00:00	24.6	79	2.8	1075.1
2016-10-13 20:00:00	24.5	79	1.6	1038.4
2016-10-13 21:00:00	24.9	77	2.2	998.8
2016-10-13 22:00:00	25	78	1.1	946.2
2016-10-13 23:00:00	25.1	78	1.8	892.3
2016-10-14 00:00:00	24.6	81	2.2	828.5
2016-10-14 01:00:00	24.4	82	2	780.1
2016-10-14 02:00:00	24.3	82	2.1	747.2
2016-10-14 03:00:00	24.2	83	1.3	724.2
2016-10-14 04:00:00	24.8	78	2.2	705.5
2016-10-14 05:00:00	24.7	78	2	715.9
2016-10-14 06:00:00	24.7	78	2	732.4
2016-10-14 07:00:00	24.6	80	1.8	793.2
2016-10-14 08:00:00	24.4	81	1.8	903.7
2016-10-14 09:00:00	24.8	80	2.7	1046.1
2016-10-14 10:00:00	25.1	80	3.4	1089.7
2016-10-14 11:00:00	26.1	76	3.4	1118.2
